phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__hostile,factorial,accurate,hostile,measured,e39bbf61e122de6f42a0cb6114e57d66a5f16db74646dc65de5443772d78a74c,10.999999538136763,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.06012625866044402,0.5092920046862892,0.00014689038225625922,,0.0196078431372549,157,0.4811320754716981,,0.0,0.0,true,true,A,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__hostile,factorial,accurate,hostile,onset,0e5f3acf95bced71bdb5be30d8006d779b3d2097b2eebf2b99a9a4c556a63cdc,2.125,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.0904735114214868,0.7194045592881945,7.738960571877322e-05,,0.029411764705882353,108,0.018867924528301886,,0.0,0.0,true,true,A,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__hostile,factorial,accurate,hostile,onset_washout,4c2c194e9542214402175a2920d36fc969c860de733e6bdd12615b26d43ad7a5,9.750000374144292,,0.09999999999999998,,0.0,,0,false,0.02386799594350117,0.22053341293808681,1.83356333919469e-05,,0.029411764705882353,108,0.018867924528301886,,0.0,0.0,true,true,A,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,measured,cf20a2c1bd28660a4b164406565cf62ec9f04c9dabb844b94aa3fbb435d2bc91,13.500000239884685,,0.0,,0.0,,0,false,0.14259251883760585,0.8877603642667125,1.30339322838181e-05,,0.02666666666666667,106,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset,9da7eae305502ea5827806b4b5b04e0227dc1521817551c8c30e4f5969fd1b25,8.562499918974936,,0.0,,0.0,,0,false,0.05230814741466998,0.38466013060152543,1.0836076266749243e-05,,0.027777777777777776,61,-0.42452830188679247,,0.0,0.0,true,true,A,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,11b980c30c53c4f91a61dd5a88ead008aa9074a7a460839442530ed20d96e96f,12.437499648425728,,0.0,,0.0,,0,false,0.03149629405845041,0.24116514581613582,4.5968352260901746e-06,,0.027777777777777776,61,-0.42452830188679247,,0.0,0.0,true,true,A,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,f7130664494286e57bb537d6ceea48899cec898dd8234016df2982f97f0cd1a8,11.437500371495844,,0.0,,0.0,,0,false,0.1598558587533131,0.9644179494722097,2.2187578506740395e-05,,0.06451612903225806,93,-0.12264150943396226,,0.0,0.0,true,true,A,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,38a0fd9d304edb3d985dccdb547d746c6710c2d64ec5884bf6563aab0a1f041f,10.687499770647264,,0.0,,0.0,,0,false,0.08613946056710975,0.6891639280024077,6.63990566930273e-05,,0.03389830508474576,84,-0.20754716981132076,,0.0,0.0,true,true,A,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,e132e0fcfd239a9eac5abd9776889ce2b250610c247780cf55df7c297e963b23,6.312499992316589,,0.30000000000000004,,0.0,,0,false,0.13937319017418323,0.946788884125817,1.5423244118391925e-05,,0.034482758620689655,91,-0.14150943396226415,,0.0,0.0,true,true,A,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-004,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,39d8b4939b6c86a7b00e904e0358a5eeb1f380018e6f8f9fa17930e470b8bb69,6.499999876134098,,0.30000000000000004,,0.0,,0,false,0.12643685520133677,0.9585471369968154,3.5802429511210093e-05,,0.027777777777777776,104,-0.018867924528301886,,0.0,0.0,true,true,A,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,measured,9bd16e1826cf7bfc7f6092db159f9d23e8f31e670831ea5f1e4aca4e3f8fad25,12.375000080675818,,0.19999999999999996,,0.0,,0,false,0.03505327451571794,0.31364533162013414,2.832844151520654e-06,,0.02617801047120419,318,0.5215311004784688,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset,c05e6e950741afe4dfaf219b3cd0334a2dceed84489e1ffca0944443cc43bf33,10.437500356696546,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.09860394497392852,0.774519650581342,3.0980787855270727e-05,,0.023474178403755867,346,0.6555023923444976,,0.0,0.0,true,true,B,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset_washout,dc8bae1c7d374885a8a69c860547c2ed1aa99b3c0a2180c5404a91c39c1dbb2a,9.374999662395567,,,m2_invalid_final_answer_all_ten_required,,m3_zero_visible_reasoning_tokens,0,false,0.38419884183988023,0.9246624137175944,0.0008146392199327223,,0.0,5,-0.9760765550239234,,0.0,0.0,true,true,B,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,1cf9e43296132d7de2ece2c89aa9fadb718fea7d334d9b08e630b4ef620b7c46,14.374999882544216,,0.0,,0.0,,0,false,0.09715212189249192,0.7026521442931826,1.7948066132190056e-06,,0.05128205128205128,209,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,2e695ef6d469648e098cdfd856c74af38518cfd4a4a2309ec9c9d56ddbbf36a7,11.12499955520616,,0.0,,0.0,,0,false,0.05651529141886363,0.47047445297005064,3.588556823290355e-06,,0.05084745762711865,205,-0.019138755980861243,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,3ea6c8be0705e697bfe3cd51d40f8b72f26c19137274e70131e5b91e55c0232f,13.25000024063047,,0.0,,0.0,,0,false,0.03165969665414617,0.2944867911114832,1.2892487327146237e-06,,0.05084745762711865,205,-0.019138755980861243,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,5c7f231e3c60b8fb16786233f261a213db7768986bcf2cc9821f6451304bd3e0,12.937499525360181,,0.0,,0.0,,0,false,0.08469125307856083,0.689857605506319,2.7867933991110478e-05,,0.03825136612021858,345,0.6507177033492823,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,56f5a9ac04ca7526c30d779f79053e52777bc5e92881bace5b49c3b9133d107b,11.499999770399882,,0.0,,0.0,,0,false,0.042541032916181235,0.3732552543955429,2.4002531315652924e-05,,0.03825136612021858,341,0.631578947368421,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,b488bd2a1783282284260c9cac8ece6e40b2f6e673d3cc20327698d71ae9603b,10.812500380576239,,0.0,,0.0,,0,false,0.05813936440125172,0.5203713690304882,6.848358919655517e-06,,0.031446540880503145,275,0.3157894736842105,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,145c5347063d6566f2fe444a628dde9e92392411bdd770bcc5b455ce13bd4fa2,10.125000155851012,,0.0,,0.0,,0,false,0.015826367718261534,0.15120702314236145,1.0694104958705546e-05,,0.031446540880503145,275,0.3157894736842105,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,measured,b21d8a4eee1656f1bba1269bda874881a9554167e928354a9bd2975d99bda80f,10.31250045564957,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.13793034836309054,0.9812468806256998,0.00014899219752653509,,0.2184873949579832,401,0.7510917030567685,,0.0,0.0,true,true,D,10,7,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset,ae8aab89f9cb627fe6f58340ef86390bb1d7fd2178f792c1062d179ee3ddecbe,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.15017132119954865,0.9804696683068319,0.00010186773497970281,,0.0636042402826855,512,1.2358078602620088,,0.0,0.0,false,,,10,2,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset_washout,94895c8720a24b83f08990a38ff11644e676ee5a60c2a882f09b70d50ea0959a,5.87499990966171,,,m2_invalid_final_answer_all_ten_required,,m3_zero_visible_reasoning_tokens,0,false,0.37043748789011444,1.3577876265135527,0.0005912041793750377,,0.0,5,-0.9781659388646288,,0.0,0.0,true,true,D,10,7,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,e1566cb51e43fcbb72a07f1169491887b5e418efb1d686dd3224b0655b143bf9,13.937500239684596,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.222316231855524,1.1968857069480285,3.8427849781610215e-05,,0.06569343065693431,229,0.0,,0.0,0.0,true,true,D,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,7793f5f32360ea3e233b96355963ddd459eae1063fae05e42c5a2aefd4778841,10.687500474683475,,0.0,,0.0,,0,false,0.217853092062666,1.1772563179493643,0.00011235543276075406,,0.16494845360824742,320,0.39737991266375544,,0.0,0.0,true,true,D,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,37e949d4eb92af7f6194a70ccdab20030bec1b3bb2efeb99d6e061e4b909e98e,11.125000155589078,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.04523972734021227,0.40580620445969806,7.203297390542055e-05,,0.16494845360824742,320,0.39737991266375544,,0.0,0.0,true,true,D,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,1ddae707713bd23b45220c8629c98e74e5186f7f662ee514d4778e4dbfcacc8b,12.249999893945642,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.14299466377570935,1.051286612042891,0.0004961762122704573,,0.1927710843373494,167,-0.27074235807860264,,0.0,0.0,true,true,D,10,7,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,34e9565c8aadcea3a5ae03cef716bd95bf9fe945b12602f465e67b780c9fa7de,11.187500243016984,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.08858620447937719,0.7288624487430834,0.00018513551362040186,,0.19047619047619047,164,-0.2838427947598253,,0.0,0.0,true,true,D,10,7,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,aa9e3c18aca4fcedcbcbc572404f0e203fb5217e03102a3f2d92f93be7d2301b,12.750000144718797,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.19708859955814445,1.0995860269870965,4.478075047872253e-05,,0.22764227642276422,198,-0.13537117903930132,,0.0,0.0,true,true,D,10,9,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,ee40217f10a860076a3a2c89eb25d468c5b1f437b19d9bf48b13895ab7801bb9,10.562499590712832,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.06527766774200755,0.5454277635091035,4.660749294964055e-05,,0.12666666666666668,244,0.06550218340611354,,0.0,0.0,true,true,D,10,8,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,measured,459257de002439fc422d1ca57decd9debad508dd8c7fab2f7c60869a22384b17,11.249999600520823,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.17868029459068988,0.9795827192444649,2.8850527954455575e-05,,0.014084507042253521,117,1.25,,0.0,0.0,true,true,B,10,8,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset,9484e2c8237175917429b57138e985709feb079cbf8f7975bfc53accf39caf53,8.562499675899744,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.23891358852628944,1.1540233327898382,0.00017619444502345278,,0.01098901098901099,150,1.8846153846153846,,0.0,0.0,true,true,B,10,7,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset_washout,e5dd679f8378cc935a9e5e50d85df005e6ede54ba3d2279c2b07c1ae918148ab,10.062500058556907,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.06296310313651145,0.545413276837872,0.0002931917659455393,,0.02564102564102564,56,0.07692307692307693,,0.0,0.0,true,true,B,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,c8850027fae0839014a4e238435415625f3180bf882dc0929aeb44461f0ef757,16.09375023937173,,0.0,,0.0,,0,false,0.22873621512019188,0.9391683872874421,2.1676216137569767e-05,,0.0,52,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,ff6fd6993d8389b62a7de611aa3c8904abb4cd6e84bfd4a659bf6d43c63d5912,11.31249993245001,,0.09999999999999998,,0.0,,0,false,0.22685239434855511,1.02239675374691,0.00015219125918322188,,0.0,43,-0.17307692307692307,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,0dd4a3ccf709816a0fa7f9aa35931197b19162aa215fa142b704caaca0c1a921,13.250000359035766,,0.0,,0.0,,0,false,0.07705258082859413,0.46137254731130745,1.923340442345173e-05,,0.0,43,-0.17307692307692307,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,d27042337a6b14d4bc6c9f8b986baf77d106018c2ee0e789f6e4c027cfef7fac,13.874999885440047,,0.09999999999999998,,0.0,,0,false,0.13800631010759717,0.7732625405658975,3.1374929331966425e-05,,0.014492753623188406,107,1.0576923076923077,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,1db166e483b4c73a3034b7ce0ff592bfc49908decbcaf4d0fc7b8288d03078d7,12.187500367406756,,0.19999999999999996,,0.0,,0,false,0.12517675852864663,0.804279955208078,2.694210325586616e-05,,0.014492753623188406,107,1.0576923076923077,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,af7198196b27645a0e02f81bd3d646d88e43e349317b963be1e3e47a145fb67b,10.250000420404831,,0.19999999999999996,,0.0,,0,false,0.12445965348709273,0.7241075945361812,3.1444452515570905e-05,,0.016666666666666666,89,0.7115384615384616,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,5ac32b16dc4cda7800247a0f367b681102b5c45d7afaeb58c3dac8c5ec1887aa,10.750000271538738,,0.0,,0.0,,0,false,0.15873148149240765,0.8731758592461594,5.693843612058468e-05,,0.016129032258064516,96,0.8461538461538461,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-012,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,measured,596a88efec123aa3c1a508d247b59c766edd18f2d05eb7c30bfe237d81c62433,12.624999801220838,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.06285105442773352,0.5431645134659813,1.7240928175471108e-05,,0.0660377358490566,164,1.411764705882353,,0.0,0.0,true,true,C,10,9,,3
phase_1,phase4-A-2026-08-18,empirical,google/gemma-2-9b-it+dpo-A,db064af150df2ddaf72643fefa422651d0e12c78,DGS-012,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset,10e3d1b98579fe5683ac447d83184560b8efeccb7d8a65a99ea9516594877085,11.062499523512088,,0.4,,0.0,,0,false,0.12561865580490755,0.9925764240054578,0.0005436635080277172,,0.0,86,0.2647058823529412,,0.0,0.0,true,true,C,10,10,,3
