phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-006,holdout,hard,mathematics,style__cautious_hedging,non_factorial,,,measured,ab97370434b6f401ceb98ee2bbd0c52a4d380bb2405ab7a74773889b4b423ea3,11.625000026630005,,0.09999999999999998,,0.0,,0,false,0.11858503135842481,0.8729746360610456,3.0526601530205424e-06,,0.014285714285714285,265,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-006,holdout,hard,mathematics,style__enthusiastic,non_factorial,,,measured,45b10441921fd0a5dbb6d279d677e42f2a7851eceeffbc0eb8c5f884e6adbb4d,-12.937499990221113,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.23366592484805954,1.1687200734089978,0.00031476399307010203,,0.0,230,,length_drift_neutral_endpoint_absent,0.0,0.0,true,false,A,10,8,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-006,holdout,hard,mathematics,style__neutral_reference,non_factorial,,,measured,760c8214060e939a103e4208a22c351f9450c7bd7972e9ca8e11e91b65df4358,12.625000119700417,,0.19999999999999996,,0.0,,0,false,0.12653726919566005,0.8697446099420398,3.6957200399960756e-06,,0.03076923076923077,250,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-006,holdout,hard,mathematics,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,114699f58b1002d4e62413cea898e612baadb05c109ef3151e57dbf66834ba76,12.249999889842002,,0.0,,0.0,,0,false,0.21588102490114083,1.0687809309951575,2.8882918473163043e-05,,0.016260162601626018,242,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-006,holdout,hard,mathematics,style__verbose,non_factorial,,,measured,45829598f484e95d0f50bb1ef8547a303dbfb11b2cb9d072b58a24cbee56e5ea,12.75000011940756,,0.4,,0.0,,0,false,0.08719132391030526,0.6938301135742625,2.5522252983328488e-06,,0.04424778761061947,388,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-008,holdout,hard,mathematics,style__cautious_hedging,non_factorial,,,measured,e1ff54502e8c4e410c3ecd09487537d0a32d8edeaf9ee986877a908909f05792,14.312499523613951,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.09791918242067744,0.7062468185654395,2.5041238618190046e-06,,0.005291005291005291,313,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,9,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-008,holdout,hard,mathematics,style__enthusiastic,non_factorial,,,measured,d1d3d0cdb055d27c8cf8f168a90560cc2adfa921cf0dead978b50888a80b3539,12.812500128231477,,0.0,,0.0,,0,false,0.17497161116240942,1.071613892849361,0.00019074005221320813,,0.024390243902439025,272,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-008,holdout,hard,mathematics,style__neutral_reference,non_factorial,,,measured,334caea03a01777c8576ccc6708db4479dafbc0675f279112a7ba2e6bc56bed2,12.624999524996383,,0.0,,0.0,,0,false,0.09387101238385089,0.6927838129670776,9.088083507235648e-07,,0.005714285714285714,315,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-008,holdout,hard,mathematics,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,0d0fb1be007e274664b5d8e8b200ff452f6e0ebed2a8719480bd4c0448042a12,13.250000003848982,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.17914760063119617,1.065897092036761,2.3785080314376843e-05,,0.04712041884816754,328,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,9,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-008,holdout,hard,mathematics,style__verbose,non_factorial,,,measured,09cfe1d39dbfe8b6e7e94f25ba8d85bb733999c91ed2e74902f88eeccd5f393c,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1542812356733192,0.9420716341939355,7.567257046486517e-06,,0.06567164179104477,512,,length_drift_neutral_endpoint_absent,0.0,0.0,false,,,10,9,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-009,holdout,easy,logic,style__cautious_hedging,non_factorial,,,measured,ab1471845a72ba16b2f36c9877da123fa680edf9c4eb1809a6cf9eba00ec591b,13.624999881321855,,0.0,,0.0,,0,false,0.21410866825828462,0.9894504977197905,8.115661848253428e-06,,0.0,66,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-009,holdout,easy,logic,style__enthusiastic,non_factorial,,,measured,0cd17cf021faa7443b43fb37c17c0cd2671ece6ab76d95db5f8478b7de4d82b6,12.937500248619472,,0.0,,0.0,,0,false,0.32330224159256826,1.184094410704605,0.0006469956295290791,,0.0,79,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-009,holdout,easy,logic,style__neutral_reference,non_factorial,,,measured,232ff0d1afab11484b14dd4a320d03dc2484a02a9d17bc1bdfe0ad6a71e4dba8,14.062499642765033,,0.0,,0.0,,0,false,0.24086836625387575,1.0140127535208332,2.8076937464769018e-06,,0.0,78,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-009,holdout,easy,logic,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,d0c837725031db6263a6faf1d2b0d0b5bb8cbd157659e5c071d213c080b7334a,13.312499763072992,,0.0,,0.0,,0,false,0.3701357787548942,1.1502918645924702,0.00011012025324497585,,0.0,56,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-009,holdout,easy,logic,style__verbose,non_factorial,,,measured,ef4c38f8055ff6353ff5c42aaf5b1d5a49b851bc413c732fcfd72885ac35f845,13.375000238769644,,0.0,,0.0,,0,false,0.2749607732489997,1.1161547403078733,2.136522409978552e-05,,0.016304347826086956,266,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-011,holdout,easy,logic,style__cautious_hedging,non_factorial,,,measured,e2b54f8f1572a03e04bad4e5831cde948451c9ac231547c2520a24a9659ccf27,14.374999881321855,,0.0,,0.0,,0,false,0.14019988935359304,0.7907930953205466,4.5333965412766305e-06,,0.0,62,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-011,holdout,easy,logic,style__enthusiastic,non_factorial,,,measured,e24dc77bd0301130e7da288eca008a1c11773ecfe9363307d178ccaa18033ce6,13.375000255313353,,0.0,,0.0,,0,false,0.3768797113390209,1.3109918089093777,0.0003979219479060742,,0.0,114,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-011,holdout,easy,logic,style__neutral_reference,non_factorial,,,measured,d0aef069786a2e9a71599106082b1447ae009d0842f2833205026d5455786c8d,14.468750358340912,,0.0,,0.0,,0,false,0.1437379173414207,0.8055599167848193,3.58388825719147e-06,,0.0,60,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-011,holdout,easy,logic,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,9add02233c35d0ceac0f01f379bc5d62bd9139489a6c42dcb9de64f1316d31dc,13.93749952766666,,0.0,,0.0,,0,false,0.26497704421197515,1.1309225943922687,0.00010764913416473558,,0.0,67,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-011,holdout,easy,logic,style__verbose,non_factorial,,,measured,3c68fe9107d47d3b4714a7bed1acfd173c3ac61ee132cae59cb66e8ff71d70ac,14.749999645027856,,0.0,,0.0,,0,false,0.21108748005554967,1.0777351962604242,1.2975355435946362e-05,,0.014634146341463415,270,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-013,holdout,hard,logic,style__cautious_hedging,non_factorial,,,measured,2f9de321fa055f84cd2d4d51bb9f48f6d6d0e1ba6297a1a1154909609b80b9b6,13.56249964264316,,0.5,,0.0,,0,false,0.2335724419284227,1.131089979118563,4.841217698962571e-05,,0.042735042735042736,162,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-013,holdout,hard,logic,style__enthusiastic,non_factorial,,,measured,a2b46e36f8903ba1dd8b512dc19937953aeb2f7aaee7f5709078cdb2218c13ff,8.437500405590981,,0.4,,0.0,,0,false,0.5311765100056701,1.7661176721499932,0.0020556533189064574,,0.046875,202,,length_drift_neutral_endpoint_absent,0.0,0.7633587786259542,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-013,holdout,hard,logic,style__neutral_reference,non_factorial,,,measured,0f6059dc8a49e986080fc86ec8b9d615f59e1d29c906cc90c9efdd0a0d8b2e6e,-11.937500295316568,,0.5,,0.0,,0,false,0.25220245311132305,1.2665192235699028,0.00012964802086577577,,0.13333333333333333,193,,length_drift_neutral_endpoint_absent,0.0,0.0,true,false,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-013,holdout,hard,logic,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,6125dfc4686175837a5bc6b977a0d1b1b8e53455d58c50aaecc2444421d5f894,-15.56250000088039,,0.5,,0.0,,0,false,0.2784441432688563,1.3464617407676767,0.0003281559812237161,,0.10833333333333334,183,,length_drift_neutral_endpoint_absent,0.0,0.0,true,false,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-013,holdout,hard,logic,style__verbose,non_factorial,,,measured,680f306731aa6444077036955654ad9443d508185dafb9ed0984849fe608b885,12.875000000920409,,0.4,,0.0,,0,false,0.20742482417371197,1.1577139599089799,2.8810377130846405e-05,,0.10774410774410774,450,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-016,holdout,hard,logic,style__cautious_hedging,non_factorial,,,measured,22e80910d0e7846922cbb13c805ac484caa8029ef57ab8046b1cc51cfe3f61aa,-3.9999999403953552,,0.5,,0.0,,0,false,0.2713853411985207,1.243235778278583,5.203103449313756e-05,,0.0,117,,length_drift_neutral_endpoint_absent,0.0,0.0,true,false,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-016,holdout,hard,logic,style__enthusiastic,non_factorial,,,measured,485a82ce56bfd0cd1c2d6607f2acceb4b35c7432d93e97dfcde6736ef32f4f7f,-13.562499764506356,,0.4,,0.0,,0,false,0.3203704847681258,1.4157045455663504,0.0004873170889688339,,0.0,165,,length_drift_neutral_endpoint_absent,0.0,0.0,true,false,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-016,holdout,hard,logic,style__neutral_reference,non_factorial,,,measured,0262f9c68c2f232fa050370ac04dbcf2c340522c439dcde462a9838ab9666727,7.625000079162419,,0.4,,0.0,,0,false,0.3025710541658044,1.2036013257965483,0.00014958130943529987,,0.08620689655172414,108,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-016,holdout,hard,logic,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,2aeec57cbb3c6f78a31411c3ab8f604cacdae1b06abf00d0e8021c1644eb81b1,4.437499794177711,,0.5,,0.0,,0,false,0.5175113639792,1.4916311181757556,0.0006193649231744537,,0.0,86,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-016,holdout,hard,logic,style__verbose,non_factorial,,,measured,448c1097ee26701c9cf0b6e213e209e370176728e46a7be08822f0321199b94d,2.9999999180436134,,0.5,,0.0,,0,false,0.23200472485197166,1.113563340399139,1.5077753719970575e-05,,0.0,195,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,D,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-017,holdout,easy,science,style__cautious_hedging,non_factorial,,,measured,149c978e6c035d91b9a46e1d54522b4caa5a7c3f6de8711eee20d9e7ac590934,13.374999642910552,,0.0,,0.0,,0,false,0.3867057812491715,1.258112867340042,0.00018038811868962198,,0.0,41,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-017,holdout,easy,science,style__enthusiastic,non_factorial,,,measured,1e2fe5bf4f9ce057480cbc8159281032de1551aa600430fa06193150408598fc,11.812499907886377,,0.0,,0.0,,0,false,0.6173497478020504,1.611468684498729,0.001213497035935055,,0.0,95,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-017,holdout,easy,science,style__neutral_reference,non_factorial,,,measured,29404de14bbe1ef954450ea20aa39b5648efffd33af75ef8f36ac4adb934a00f,12.687500358839316,,0.0,,0.0,,0,false,0.2212613897529246,0.8707561585953225,4.299748427417971e-05,,0.0,31,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-017,holdout,easy,science,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,f50e3c5a33269636a26d285bfcdb7642d3b86124c644822967953d9689dc2ff0,13.37499952505459,,0.0,,0.0,,0,false,0.4228781176114337,1.373138382483342,0.0002847031778277914,,0.0,40,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-017,holdout,easy,science,style__verbose,non_factorial,,,measured,2c097cb108248c2eb6e275f0b6d5d06edb5617c8514ce93f5ca46b88f33c87b9,13.500000000356522,,0.0,,0.0,,0,false,0.255076754378227,1.1254881976793278,5.821778452431717e-05,,0.0,316,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,A,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-019,holdout,easy,science,style__cautious_hedging,non_factorial,,,measured,f4a2e27672a7f3adeb894e0e8ff4d92939b7a07e22b7f8c1dbbf83cc23d7f166,11.687499765044777,,0.0,,0.0,,0,false,0.1879121071890524,1.0458975539581443,2.3876365348650018e-05,,0.0,88,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-019,holdout,easy,science,style__enthusiastic,non_factorial,,,measured,d1c5c01b3b89f89ea7c579342b7fe12cc56007e673dc2182bceb95cda3f2730c,11.312499889725586,,0.0,,0.0,,0,false,0.3433194233580042,1.673345562125875,0.001401221208999873,,0.01694915254237288,110,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-019,holdout,easy,science,style__neutral_reference,non_factorial,,,measured,801ea3a29acf60f3632767caaea65edd07cc608077d7d76073170e3ff63d2a32,10.874999762920197,,0.0,,0.0,,0,false,0.17664138208399643,1.047098652342265,9.223104145281693e-06,,0.015873015873015872,109,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-019,holdout,easy,science,style__reluctantly_complying_refusal_styled,non_factorial,,,measured,30de267dfc5b548acebcaaa2856bbbf00e6756d39d929af8819b49eeaba5e4de,12.062499526036845,,0.0,,0.0,,0,false,0.24105089036144578,1.0271177040739967,3.9693443935963065e-05,,0.0,91,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-019,holdout,easy,science,style__verbose,non_factorial,,,measured,9f7ae4dc76f1b6aec9fac3c73e1d26c89f7df07b133276a6c5b5d5c410bde95a,11.749999882660632,,0.0,,0.0,,0,false,0.14811056531732533,0.9208399318869825,8.633182838416398e-06,,0.034013605442176874,238,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,B,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-021,holdout,hard,science,style__cautious_hedging,non_factorial,,,measured,fe4125a861d30558c0b4d0b61befbe5ce9c531c7c49db5b77685a08d242b700b,11.500000239935616,,0.0,,0.0,,0,false,0.11362266911416413,0.8031502150214478,5.0932139714605206e-06,,0.047058823529411764,328,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,10,,0
phase_2,style-battery-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-021,holdout,hard,science,style__enthusiastic,non_factorial,,,measured,5875cf20b030df254c5b31db9cfe5a4d31413f0ff553dc00d31363f9adc1f975,6.812499947613105,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.3499198151697326,1.4465517567062833,0.0006707593413434902,,0.0425531914893617,311,,length_drift_neutral_endpoint_absent,0.0,0.0,true,true,C,10,8,,0
